loan_amnt,int_rate,fico_score,annual_inc,dti,emp_length,home_ownership,purpose,term,grade,loan_status,issue_date,installment,issue_year,issue_month,issue_quarter,term_months,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_other,purpose_small_business,loan_to_income,payment_to_income,fico_category,is_default
19671.0,13.76,710,24745,12.98,5,RENT,other,36 months,D,Fully Paid,,670.02,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7949484744392806,0.32492382299454436,Good,0
25272.0,8.71,763,55472,12.86,7,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,800.24,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4555811941159504,0.17311220074992792,Very Good,0
2942.0,11.03,757,51969,0.83,1,RENT,credit_card,36 months,C,Fully Paid,,96.36,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.05661067174661818,0.022250187611845523,Very Good,0
10546.0,10.84,734,42910,8.79,8,MORTGAGE,other,60 months,D,Charged Off,,228.45,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.24577021673269633,0.06388720577953856,Good,1
18430.0,14.1,789,200000,19.44,2,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,630.79,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.09215,0.037847399999999996,Very Good,0
21163.0,16.17,710,91359,9.6,5,RENT,other,36 months,E,Fully Paid,,745.81,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.23164658107028316,0.0979621055396841,Good,0
32547.0,7.41,759,60305,27.99,5,MORTGAGE,credit_card,36 months,B,Fully Paid,,1011.07,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.5397064919990051,0.20119127767183484,Very Good,0
22645.0,19.36,740,20000,24.64,8,MORTGAGE,other,36 months,B,Charged Off,,834.2,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.13225,0.5005200000000001,Good,1
14545.0,18.42,767,106727,11.37,2,RENT,debt_consolidation,36 months,B,Fully Paid,,528.91,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.13628229032953235,0.05946873799507154,Very Good,0
7876.0,8.5,678,200000,12.88,3,RENT,credit_card,60 months,E,Fully Paid,,161.59,,,,60.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.03938,0.0096954,Good,0
10485.0,12.29,662,52492,32.78,7,RENT,other,36 months,E,Fully Paid,,349.71,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.19974472300541035,0.07994589651756458,Fair,0
10258.0,18.84,807,33949,21.78,4,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,,265.2,,,,60.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.30215912103449294,0.09374061091637455,Exceptional,0
20241.0,16.93,788,67126,15.56,3,MORTGAGE,debt_consolidation,60 months,C,Fully Paid,,502.28,,,,60.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3015374072639514,0.08979173494622053,Very Good,0
17055.0,10.65,780,21982,16.49,6,RENT,debt_consolidation,60 months,B,Fully Paid,,367.85,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7758620689655172,0.20080975343462837,Very Good,0
4410.0,15.26,787,82738,16.19,1,RENT,other,36 months,B,Fully Paid,,153.44,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.05330078077787716,0.02225434504097271,Very Good,0
11512.0,23.99,754,171125,14.86,8,RENT,debt_consolidation,60 months,C,Fully Paid,,331.11,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.06727246165084003,0.02321881665449233,Very Good,0
22020.0,12.42,758,37434,6.43,5,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,,494.51,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.5882352941176471,0.15852219907036383,Very Good,0
17813.0,9.47,689,38290,11.78,2,MORTGAGE,home_improvement,60 months,D,Fully Paid,,373.85,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.4652128493079133,0.11716375032645601,Good,0
19549.0,12.69,677,56625,3.51,4,MORTGAGE,credit_card,36 months,E,Fully Paid,,655.77,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.34523620309050773,0.13897112582781457,Good,0
18063.0,12.99,800,42156,20.8,1,MORTGAGE,credit_card,36 months,A,Fully Paid,,608.53,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.4284799316823228,0.173222317107885,Very Good,0
28011.0,9.9,766,20772,13.94,6,MORTGAGE,credit_card,36 months,C,Fully Paid,,902.52,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.3484979780473714,0.5213864818024263,Very Good,0
16888.0,13.77,724,45721,21.2,7,OWN,credit_card,36 months,C,Fully Paid,,575.31,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3693707486712889,0.15099669736007523,Good,0
11911.0,6.98,770,39699,4.8,4,OWN,debt_consolidation,60 months,B,Fully Paid,,235.74,,,,60.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.30003274641678634,0.0712582180911358,Very Good,0
7673.0,9.34,679,155840,26.38,3,MORTGAGE,other,36 months,E,Charged Off,,245.22,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04923639630390144,0.018882443531827515,Good,1
16996.0,15.03,644,134425,25.38,8,RENT,debt_consolidation,36 months,F,Fully Paid,,589.42,,,,36.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.12643481495257577,0.052616998326204194,Fair,0
1000.0,5.0,720,159232,2.4,6,MORTGAGE,other,36 months,D,Fully Paid,,29.97,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.006280144694533762,0.002258591237942122,Good,0
13525.0,15.61,744,104946,10.95,7,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,,472.9,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.12887580279381777,0.05407352352638499,Very Good,0
13353.0,5.0,827,69151,11.82,1,RENT,debt_consolidation,36 months,A,Fully Paid,,400.2,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.19309915980969183,0.06944801955141645,Exceptional,0
4084.0,5.07,743,32464,3.5,7,MORTGAGE,credit_card,36 months,C,Fully Paid,,122.53,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.12580088713652046,0.045292015771315926,Very Good,0
7573.0,10.0,671,151490,12.92,4,RENT,small_business,36 months,D,Charged Off,,244.36,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04999009835632715,0.019356525183180408,Good,1
21477.0,13.15,749,76378,19.46,4,RENT,debt_consolidation,60 months,B,Fully Paid,,490.32,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.28119353740605935,0.07703579564796145,Very Good,0
16845.0,17.3,699,24993,11.24,9,RENT,debt_consolidation,36 months,D,Fully Paid,,603.09,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6739887168407154,0.2895642779978394,Good,0
15814.0,12.23,690,31580,1.3,1,MORTGAGE,credit_card,36 months,C,Fully Paid,,526.99,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.5007599746675111,0.20024952501583282,Good,0
17450.0,11.01,748,24720,21.18,2,RENT,other,36 months,B,Charged Off,,571.37,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.705906148867314,0.27736407766990295,Very Good,1
15741.0,14.32,699,20000,8.67,4,OWN,debt_consolidation,36 months,E,Fully Paid,,540.44,,,,36.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.78705,0.32426400000000005,Good,0
24942.0,8.52,709,78587,9.51,3,RENT,debt_consolidation,36 months,C,Fully Paid,,787.59,,,,36.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3173807372720679,0.12026263885884433,Good,0
15987.0,12.56,780,25171,28.45,5,RENT,credit_card,36 months,B,Fully Paid,,535.28,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.6351356720034961,0.255188907870168,Very Good,0
3334.0,7.2,744,35271,18.17,4,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,103.25,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.09452524737036092,0.03512800884579399,Very Good,0
28041.0,12.33,769,61524,8.53,8,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,,935.79,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.4557733567388336,0.18252194265652427,Very Good,0
17962.0,11.48,619,52495,5.49,8,RENT,small_business,36 months,G,Charged Off,,592.14,,,,36.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.34216592056386325,0.13535917706448233,Fair,1
10285.0,8.78,685,36336,22.73,8,RENT,credit_card,36 months,E,Fully Paid,,326.01,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.2830526199911933,0.10766512549537648,Good,0
4972.0,12.66,681,173381,22.18,4,RENT,debt_consolidation,36 months,D,Fully Paid,,166.71,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.028676729284062268,0.01153828850912153,Good,0
18167.0,12.63,760,20564,10.95,4,MORTGAGE,other,36 months,C,Fully Paid,,608.89,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.8834370744991247,0.35531414121766197,Very Good,0
14062.0,16.7,670,21197,4.93,7,MORTGAGE,credit_card,60 months,E,Fully Paid,,347.21,,,,60.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6633957635514459,0.19656177761003912,Fair,0
27593.0,5.58,691,82494,18.08,1,MORTGAGE,credit_card,60 months,D,Charged Off,,528.08,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.33448493223749604,0.0768172230707688,Good,1
12232.0,11.7,749,38627,19.75,9,MORTGAGE,credit_card,36 months,C,Fully Paid,,404.53,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.31666968700649806,0.1256727159758718,Very Good,0
8300.0,8.96,709,37583,12.02,5,RENT,other,36 months,D,Fully Paid,,263.78,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.22084453077189153,0.08422318601495356,Good,0
22166.0,15.48,785,28132,6.17,8,MORTGAGE,small_business,36 months,A,Fully Paid,,773.61,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.7879283378359164,0.32999146878999003,Very Good,0
22402.0,15.02,671,75867,15.2,8,OWN,debt_consolidation,36 months,E,Charged Off,,776.79,,,,36.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.29527989771573937,0.12286606825101823,Good,1
16349.0,14.03,742,70118,18.69,4,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,559.01,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.2331640948116033,0.09566901508885023,Very Good,0
20410.0,9.18,645,65080,11.1,1,MORTGAGE,debt_consolidation,36 months,F,Fully Paid,,650.74,,,,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.3136140135218193,0.11998893669330056,Fair,0
14698.0,15.54,761,39812,17.1,9,OWN,debt_consolidation,36 months,B,Fully Paid,,513.41,,,,36.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3691851703004119,0.15475032653471316,Very Good,0
16870.0,5.88,760,35393,17.89,3,MORTGAGE,credit_card,60 months,B,Fully Paid,,325.2,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.47664792473087897,0.11025909078066283,Very Good,0
24319.0,5.06,694,53414,24.16,4,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,,729.52,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4552926199123825,0.16389411015838543,Good,0
20002.0,6.9,812,117780,11.63,9,MORTGAGE,small_business,36 months,A,Fully Paid,,616.69,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1698250976396672,0.06283138053998982,Exceptional,0
13645.0,11.87,628,179460,5.89,9,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,,452.36,,,,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.07603365652513094,0.030248077566031425,Fair,0
25818.0,14.7,715,130346,14.46,3,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,,610.15,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.19807282156721343,0.05617203443143633,Good,0
1000.0,5.0,749,85307,28.5,1,RENT,debt_consolidation,36 months,B,Fully Paid,,29.97,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.011722367449330067,0.004215832229477065,Very Good,0
31416.0,17.29,666,119076,0.9,0,RENT,debt_consolidation,36 months,E,Fully Paid,,1093.6350000000002,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2638315025697874,0.11333366925325002,Fair,0
1352.0,12.52,743,26177,0.0,4,OWN,credit_card,36 months,A,Fully Paid,,45.24,,,,36.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.05164839362799404,0.020738816518317608,Very Good,0
9983.0,5.73,808,36328,14.14,6,RENT,debt_consolidation,36 months,A,Fully Paid,,302.48,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.27480180576965424,0.09991631799163181,Exceptional,0
14672.0,12.4,796,86429,11.97,3,RENT,home_improvement,36 months,B,Fully Paid,,490.13,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.16975783591155746,0.06805076999618183,Very Good,0
13828.0,16.37,758,55121,13.33,3,RENT,debt_consolidation,60 months,A,Charged Off,,338.99,,,,60.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.25086627601095773,0.07379909653308177,Very Good,1
23051.0,14.4,699,75830,13.04,4,RENT,home_improvement,60 months,E,Fully Paid,,541.15,,,,60.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3039825926414348,0.08563629170512989,Good,0
6537.0,16.4,793,118850,23.04,3,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,,160.36,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.055002103491796385,0.016191165334455197,Very Good,0
17086.0,6.54,721,106597,14.66,9,MORTGAGE,credit_card,60 months,C,Fully Paid,,334.63,,,,60.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.16028593675244143,0.03767047853129075,Good,0
10374.0,10.34,732,27898,21.56,6,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,,336.4,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3718546132339236,0.14469854469854468,Good,0
17361.0,8.3,751,60372,0.0,8,RENT,major_purchase,36 months,B,Fully Paid,,546.44,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.287567084078712,0.10861458954482212,Very Good,0
14481.0,18.87,610,31427,10.77,9,RENT,major_purchase,36 months,G,Fully Paid,,529.86,,,,36.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.4607821300155917,0.20232029783307345,Fair,0
15743.0,14.56,705,34748,8.48,4,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,,370.9,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4530620467365028,0.12808794750777022,Good,0
10600.0,23.39,810,20000,0.0,5,RENT,other,36 months,A,Fully Paid,,412.48,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0.53,0.247488,Exceptional,0
10919.0,10.13,723,65743,15.83,10,OWN,debt_consolidation,36 months,C,Fully Paid,,352.99,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.16608612323745495,0.06443088998068236,Good,0
17298.0,9.1,670,20000,14.2,8,MORTGAGE,small_business,60 months,E,Fully Paid,,359.92,,,,60.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.8649,0.215952,Fair,0
22549.0,11.43,653,78896,11.26,8,MORTGAGE,debt_consolidation,60 months,E,Fully Paid,,495.12,,,,60.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2858066315149057,0.07530723991076861,Fair,0
10213.0,17.51,712,154958,13.99,6,RENT,debt_consolidation,60 months,D,Fully Paid,,256.63,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.06590818157178074,0.019873514113501724,Good,0
8049.0,10.54,646,86789,15.83,5,OWN,small_business,36 months,G,Fully Paid,,261.76,,,,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0927421677862402,0.03619260505363583,Fair,0
19907.0,12.5,735,62088,23.1,9,MORTGAGE,debt_consolidation,36 months,C,Charged Off,,665.96,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.32062556371601597,0.1287127947429455,Good,1
14739.0,12.39,753,175275,20.14,8,MORTGAGE,home_improvement,60 months,C,Fully Paid,,330.77,,,,60.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08409071459135643,0.02264578519469405,Very Good,0
21643.0,12.16,762,75298,17.63,5,MORTGAGE,credit_card,36 months,B,Fully Paid,,720.51,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.28743127307498206,0.11482536056734573,Very Good,0
7753.0,9.39,770,32731,33.41,3,OWN,other,36 months,C,Fully Paid,,247.95,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.2368702453331704,0.09090464697076166,Very Good,0
1000.0,11.45,681,65354,9.34,1,RENT,other,36 months,E,Fully Paid,,32.95,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.015301282247452336,0.006050127000642654,Good,0
10735.0,11.28,778,200000,4.12,6,RENT,debt_consolidation,36 months,A,Fully Paid,,352.88,,,,36.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.053675,0.0211728,Very Good,0
8869.0,11.97,771,27865,24.39,3,RENT,credit_card,36 months,B,Fully Paid,,294.45,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.31828458639870805,0.12680423470303245,Very Good,0
14369.0,15.77,615,22786,29.93,3,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,,503.54,,,,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.6306065127709998,0.2651838848415694,Fair,0
9905.0,19.04,705,92082,9.92,1,RENT,debt_consolidation,36 months,D,Fully Paid,,363.28,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.10756716839338851,0.04734215156056558,Good,0
20928.0,8.64,777,51183,26.02,0,MORTGAGE,credit_card,36 months,B,Fully Paid,,662.0,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.4088857628509466,0.15520778383447628,Very Good,0
12694.0,10.43,648,41257,10.73,8,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,,412.17,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3076811207795041,0.11988365610684247,Fair,0
16203.0,8.7,796,24799,19.68,1,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,,512.99,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.6533731198838663,0.24823097705552644,Very Good,0
16261.0,12.75,731,20000,20.12,9,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,,545.94,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.81305,0.327564,Good,0
16559.0,9.85,796,21601,9.95,2,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,,350.61,,,,60.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7665848803296144,0.1947743160038887,Very Good,0
14806.0,12.96,725,185432,29.77,8,OWN,home_improvement,36 months,C,Fully Paid,,498.59,,,,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.07984598127615514,0.03226562837050779,Good,0
19084.0,16.41,707,59503,30.69,8,RENT,debt_consolidation,60 months,C,Fully Paid,,468.25,,,,60.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3207233248743761,0.09443221350184024,Good,0
8634.0,5.0,740,20000,6.83,8,MORTGAGE,small_business,36 months,D,Charged Off,,258.77,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4317,0.15526199999999998,Good,1
26195.0,13.97,631,137154,16.61,9,MORTGAGE,debt_consolidation,36 months,F,Fully Paid,,894.9,,,,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.19098969042098662,0.0782973883371976,Fair,0
13107.0,10.16,701,142113,22.32,3,RENT,debt_consolidation,36 months,D,Fully Paid,,423.91,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.09222942306474426,0.03579489561123894,Good,0
4507.0,13.84,753,141557,0.0,10,RENT,debt_consolidation,36 months,B,Fully Paid,,153.69,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0318387645965936,0.013028532675883213,Very Good,0
16504.0,8.41,678,44543,15.21,3,MORTGAGE,home_improvement,36 months,E,Fully Paid,,520.3,,,,36.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3705183755023236,0.140170172642166,Good,0
8190.0,16.79,788,49604,1.77,9,MORTGAGE,home_improvement,36 months,A,Fully Paid,,291.14,,,,36.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.1651076526086606,0.07043141682122409,Very Good,0
20322.0,15.65,726,65929,20.34,4,RENT,debt_consolidation,60 months,D,Charged Off,,490.42,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.30824068315915604,0.08926329839676016,Good,1
32676.0,14.27,754,159648,15.69,1,OWN,debt_consolidation,60 months,C,Fully Paid,,764.9,,,,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.20467528562838244,0.05749398677089597,Very Good,0
8707.0,15.17,713,40601,12.01,8,MORTGAGE,major_purchase,36 months,C,Fully Paid,,302.56,,,,36.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.21445284598901504,0.08942439841383218,Good,0
17658.0,9.02,679,35309,2.46,8,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,,366.72,,,,60.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5000991248690135,0.12463224673595968,Good,0
1000.0,9.52,777,97438,10.21,2,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,,25.1082,,,,60.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.010262936431371744,0.002587491533077444,Very Good,0
18631.0,15.01,666,139591,19.15,8,RENT,credit_card,36 months,E,Fully Paid,,645.94,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.13346849008890257,0.055528508284918086,Fair,0
7914.0,8.93,781,57701,14.67,2,RENT,debt_consolidation,36 months,B,Fully Paid,,251.41,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.1371553352628204,0.052285402332715204,Very Good,0
10001.0,17.78,686,95732,24.54,2,RENT,debt_consolidation,36 months,E,Fully Paid,,360.46,,,,36.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.10446872519115866,0.04518363765512054,Good,0
6189.0,10.71,801,64777,24.02,8,RENT,home_improvement,60 months,B,Fully Paid,,133.67,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.09554317118730414,0.024762492860120104,Exceptional,0
20857.0,14.01,696,50217,23.68,3,OWN,other,36 months,D,Charged Off,,712.94,,,,36.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.4153374355298007,0.17036621064579724,Good,1
23058.0,20.4,628,33506,10.7,1,RENT,credit_card,60 months,F,Fully Paid,,616.04,,,,60.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.688175252193637,0.22063152868143018,Fair,0
15187.0,9.18,709,26696,17.36,10,RENT,debt_consolidation,60 months,D,Fully Paid,,316.59,,,,60.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5688867246029368,0.14230896014384178,Good,0
8084.0,12.28,735,38935,7.28,6,MORTGAGE,other,36 months,B,Fully Paid,,269.59,,,,36.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.20762809811223834,0.0830892513162964,Good,0
27716.0,16.22,711,30235,4.92,4,OWN,home_improvement,36 months,D,Fully Paid,,977.43,,,,36.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.9166859599801555,0.387933190011576,Good,0
8996.0,15.81,698,73016,24.45,5,RENT,credit_card,36 months,D,Charged Off,,315.43,,,,36.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.12320587268543881,0.05184014462583543,Good,1
1000.0,10.69,689,140404,5.51,7,MORTGAGE,credit_card,36 months,F,Fully Paid,,32.59,,,,36.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.007122304207857326,0.0027853907296088434,Good,0
18667.0,9.93,765,69065,4.65,9,RENT,home_improvement,60 months,B,Fully Paid,,395.98,,,,60.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.27028161876493156,0.06880127416202128,Very Good,0
6161.0,11.07,690,31429,15.84,7,RENT,home_improvement,36 months,F,Fully Paid,,201.91,,,,36.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.19602914505711286,0.0770918578383022,Good,0
22908.0,17.79,718,108963,12.83,7,MORTGAGE,home_improvement,36 months,D,Fully Paid,,825.77,,,,36.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.21023650229894553,0.09094132870791002,Good,0
11950.0,10.88,784,73704,13.53,2,RENT,other,36 months,B,Fully Paid,,390.55,,,,36.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.16213502659285792,0.06358677955063498,Very Good,0
19829.0,12.31,748,84658,33.41,4,OWN,debt_consolidation,60 months,C,Charged Off,,444.2,,,,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2342247631647334,0.06296392544118688,Very Good,1
26212.0,10.29,679,41624,7.04,6,OWN,debt_consolidation,60 months,D,Fully Paid,,560.68,,,,60.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6297328464347491,0.16164136075341148,Good,0
